"Plot Title: Rollinson_B127"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663855, SEN S/N: 2445096)","Water Content, m³/m³ (LGR S/N: 9663855, SEN S/N: 9673988)","Temp, °F (LGR S/N: 9663855, SEN S/N: 10448527)","RH, % (LGR S/N: 9663855, SEN S/N: 10448527)","PAR, µmol/m²/s (LGR S/N: 9663855, SEN S/N: 20210396)"
358,05/18/19 06:59:40 AM,51.370,0.2712,47.199,89.400,18.7
359,05/18/19 07:59:40 AM,51.325,0.2712,53.515,86.100,78.7
360,05/18/19 08:59:40 AM,51.458,0.2712,60.046,84.600,98.7
361,05/18/19 09:59:40 AM,51.852,0.2712,68.614,80.400,176.2
362,05/18/19 10:59:40 AM,52.509,0.2719,75.074,73.200,398.7
363,05/18/19 11:59:40 AM,53.427,0.2712,78.690,66.900,193.7
364,05/18/19 12:59:40 PM,54.473,0.2712,78.953,62.400,166.2
365,05/18/19 01:59:40 PM,55.472,0.2712,77.553,64.000,43.7
366,05/18/19 02:59:40 PM,56.122,0.3191,62.490,91.000,3.7
367,05/18/19 03:59:40 PM,56.426,0.3402,63.048,96.300,6.2
368,05/18/19 04:59:40 PM,56.642,0.3090,65.403,97.200,43.7
369,05/18/19 05:59:40 PM,56.772,0.3010,66.814,92.100,33.7
370,05/18/19 06:59:40 PM,56.944,0.2959,67.714,87.900,16.2
371,05/18/19 07:59:40 PM,57.031,0.2923,64.888,92.000,6.2
372,05/18/19 08:59:40 PM,57.074,0.2894,63.775,95.900,1.2
373,05/18/19 09:59:40 PM,57.031,0.2865,63.390,96.600,1.2
374,05/18/19 10:59:40 PM,56.988,0.2850,62.319,97.300,1.2
375,05/18/19 11:59:40 PM,56.944,0.2843,60.861,98.300,1.2
376,05/19/19 12:59:40 AM,56.858,0.2828,54.387,98.900,1.2
377,05/19/19 01:59:40 AM,56.685,0.2814,52.072,98.900,1.2
378,05/19/19 02:59:40 AM,56.340,0.2886,53.035,99.500,1.2
379,05/19/19 03:59:40 AM,56.035,0.2865,54.734,100.000,1.2
380,05/19/19 04:59:40 AM,55.819,0.2923,61.891,100.000,1.2
381,05/19/19 05:59:40 AM,55.733,0.2894,67.071,93.600,1.2
382,05/19/19 06:59:40 AM,55.906,0.2872,68.227,87.100,16.2
383,05/19/19 07:59:40 AM,56.208,0.2850,67.671,84.200,41.2
384,05/19/19 08:59:40 AM,56.512,0.2836,66.814,87.000,56.2
385,05/19/19 09:59:40 AM,56.815,0.2821,66.173,87.600,43.7
386,05/19/19 10:59:40 AM,57.031,0.2814,67.413,89.300,53.7
387,05/19/19 11:59:40 AM,57.247,0.2799,69.942,84.500,121.2
388,05/19/19 12:59:40 PM,57.592,0.2792,71.704,77.600,276.2
389,05/19/19 01:59:40 PM,57.979,0.2930,69.557,85.100,171.2
390,05/19/19 02:59:40 PM,58.325,0.2901,68.913,81.300,101.2
391,05/19/19 03:59:40 PM,58.541,0.2857,70.243,73.000,141.2
392,05/19/19 04:59:40 PM,58.755,0.2836,69.985,73.300,61.2
393,05/19/19 05:59:40 PM,58.885,0.2814,68.013,72.700,51.2
394,05/19/19 06:59:40 PM,58.928,0.2799,65.487,76.100,21.2
395,05/19/19 07:59:40 PM,58.842,0.2785,63.475,79.200,6.2
396,05/19/19 08:59:40 PM,58.712,0.2777,60.260,81.600,1.2
397,05/19/19 09:59:40 PM,58.455,0.2763,58.368,81.800,1.2
398,05/19/19 10:59:40 PM,58.152,0.2756,56.728,83.000,1.2
399,05/19/19 11:59:40 PM,57.807,0.2748,55.690,84.800,1.2
400,05/20/19 12:59:40 AM,57.506,0.2741,53.776,84.400,1.2
401,05/20/19 01:59:40 AM,57.160,0.2734,52.817,86.800,1.2
402,05/20/19 02:59:40 AM,56.815,0.2727,51.193,87.900,1.2
403,05/20/19 03:59:40 AM,56.512,0.2727,50.621,87.200,1.2
404,05/20/19 04:59:40 AM,56.208,0.2719,49.649,84.600,1.2
405,05/20/19 05:59:40 AM,55.863,0.2719,48.315,84.400,1.2
406,05/20/19 06:59:40 AM,55.558,0.2712,47.289,88.200,11.2
407,05/20/19 07:59:40 AM,55.213,0.2705,46.974,81.800,33.7
408,05/20/19 08:59:40 AM,54.952,0.2705,46.661,80.700,53.7
409,05/20/19 09:59:40 AM,54.691,0.2698,48.182,78.400,78.7
410,05/20/19 10:59:40 AM,54.516,0.2690,48.227,78.500,68.7
411,05/20/19 11:59:40 AM,54.430,0.2690,49.959,77.200,73.7
412,05/20/19 12:59:40 PM,54.343,0.2683,50.797,75.200,68.7
413,05/20/19 01:59:40 PM,54.343,0.2683,52.423,73.100,76.2
414,05/20/19 02:59:40 PM,54.343,0.2676,52.947,71.200,83.7
415,05/20/19 03:59:40 PM,54.387,0.2676,54.343,68.300,83.7
416,05/20/19 04:59:40 PM,54.430,0.2668,53.515,67.800,41.2
417,05/20/19 05:59:40 PM,54.473,0.2668,52.160,70.500,16.2
418,05/20/19 06:59:40 PM,54.387,0.2661,51.237,71.200,16.2
419,05/20/19 07:59:40 PM,54.255,0.2661,49.116,71.800,6.2
420,05/20/19 08:59:40 PM,54.037,0.2654,47.199,70.700,1.2
421,05/20/19 09:59:40 PM,53.776,0.2654,45.761,73.500,1.2
422,05/20/19 10:59:40 PM,53.515,0.2654,45.714,77.400,1.2
423,05/20/19 11:59:40 PM,53.253,0.2647,44.809,81.600,1.2
424,05/21/19 12:59:40 AM,53.035,0.2647,44.856,83.800,1.2
425,05/21/19 01:59:40 AM,52.817,0.2647,45.714,83.500,1.2
426,05/21/19 02:59:40 AM,52.597,0.2639,47.064,79.200,1.2
427,05/21/19 03:59:40 AM,52.423,0.2632,47.377,76.100,1.2
428,05/21/19 04:59:40 AM,52.291,0.2632,45.761,81.400,1.2
429,05/21/19 05:59:40 AM,52.160,0.2639,45.444,85.400,1.2
430,05/21/19 06:59:40 AM,52.029,0.2676,45.172,91.900,3.7
431,05/21/19 07:59:40 AM,51.852,0.2698,46.571,95.800,21.2
432,05/21/19 08:59:40 AM,51.809,0.2698,47.199,94.500,23.7
433,05/21/19 09:59:40 AM,51.721,0.2698,47.959,91.200,43.7
434,05/21/19 10:59:40 AM,51.764,0.2698,47.959,92.900,38.7
435,05/21/19 11:59:40 AM,51.809,0.2705,47.467,94.500,33.7
436,05/21/19 12:59:40 PM,51.852,0.2705,48.182,95.800,43.7
437,05/21/19 01:59:40 PM,51.852,0.2698,49.782,92.500,56.2
438,05/21/19 02:59:40 PM,51.940,0.2698,51.193,85.600,78.7
439,05/21/19 03:59:40 PM,52.029,0.2690,51.458,81.600,58.7
440,05/21/19 04:59:40 PM,52.072,0.2683,51.413,78.600,41.2
441,05/21/19 05:59:40 PM,52.072,0.2683,51.501,75.900,23.7
442,05/21/19 06:59:40 PM,52.072,0.2676,51.984,74.200,11.2
443,05/21/19 07:59:40 PM,52.029,0.2668,52.729,72.800,1.2
444,05/21/19 08:59:40 PM,51.984,0.2668,53.341,73.300,1.2
445,05/21/19 09:59:40 PM,51.940,0.2661,54.255,71.500,1.2
446,05/21/19 10:59:40 PM,51.895,0.2668,52.423,72.700,1.2
447,05/21/19 11:59:40 PM,51.852,0.2661,54.169,74.500,1.2
448,05/22/19 12:59:40 AM,51.809,0.3714,49.692,89.800,1.2
449,05/22/19 01:59:40 AM,51.678,0.3635,49.604,97.100,1.2
450,05/22/19 02:59:40 AM,51.633,0.3678,49.959,98.500,1.2
451,05/22/19 03:59:40 AM,51.544,0.3576,50.664,98.900,1.2
452,05/22/19 04:59:40 AM,51.544,0.3453,51.589,98.100,1.2
453,05/22/19 05:59:40 AM,51.589,0.3373,52.729,97.800,1.2
454,05/22/19 06:59:40 AM,51.633,0.3184,54.255,97.800,3.7
455,05/22/19 07:59:40 AM,51.721,0.3090,57.160,98.000,16.2
456,05/22/19 08:59:40 AM,51.895,0.3032,60.132,96.400,66.2
457,05/22/19 09:59:40 AM,52.291,0.2974,65.745,90.600,141.2
458,05/22/19 10:59:40 AM,52.817,0.2944,67.928,83.400,313.7
459,05/22/19 11:59:40 AM,53.515,0.2915,71.190,78.500,111.2
460,05/22/19 12:59:40 PM,54.300,0.2886,74.597,71.800,293.7
461,05/22/19 01:59:40 PM,55.168,0.2865,77.596,62.500,466.2
462,05/22/19 02:59:40 PM,55.906,0.2843,80.184,53.700,91.2
463,05/22/19 03:59:40 PM,56.469,0.2821,80.316,51.000,166.2
464,05/22/19 04:59:40 PM,56.944,0.2799,80.449,50.600,66.2
465,05/22/19 05:59:40 PM,57.333,0.2785,79.920,49.500,33.7
466,05/22/19 06:59:40 PM,57.636,0.2770,78.602,53.400,16.2
467,05/22/19 07:59:40 PM,57.850,0.2763,76.986,59.400,3.7
468,05/22/19 08:59:40 PM,58.066,0.2763,74.813,66.800,1.2
469,05/22/19 09:59:40 PM,58.195,0.2756,73.515,73.500,1.2
470,05/22/19 10:59:40 PM,58.368,0.2748,71.103,78.500,1.2
471,05/22/19 11:59:40 PM,58.455,0.2777,69.085,88.700,1.2
472,05/23/19 12:59:40 AM,58.541,0.2777,69.643,92.400,1.2
473,05/23/19 01:59:40 AM,58.626,0.3482,69.085,94.100,1.2
474,05/23/19 02:59:40 AM,58.885,0.3112,68.056,95.900,1.2
475,05/23/19 03:59:40 AM,59.014,0.3003,67.586,96.000,1.2
476,05/23/19 04:59:40 AM,59.014,0.2944,64.459,95.100,1.2
477,05/23/19 05:59:40 AM,58.971,0.2908,61.804,93.900,1.2
478,05/23/19 06:59:40 AM,58.798,0.2886,60.733,91.500,11.2
479,05/23/19 07:59:40 AM,58.582,0.2865,62.362,84.800,36.2
